"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投<br>資比率(%)"
"2038","海光",58.75,136.62,116.33,38.82,1.48,8.87,41.14,3.84,95.05,2.15,0.99,0.95,0.48,2.36,0.20,0.20,-7.53,25.37,-2.79
"2049","上銀",31.87,156.96,240.13,149.09,13.62,6.06,60.23,2.01,181.59,0.85,0.46,3.79,5.16,63.59,7.64,5.57,43.48,131.47,5.93
"2059","川湖",19.56,709.48,696.98,656.55,220.64,4.26,85.68,2.79,130.82,3.08,0.38,26.28,32.63,817.32,60.77,64.59,164.71,169.84,15.38
"2062","橋椿",30.29,183.07,253.34,179.22,1377.24,2.85,128.07,4.12,88.59,1.43,0.62,4.83,7.10,34.45,7.19,2.72,58.13,179.36,6.74
"2069","運錩",56.34,113.85,104.46,34.40,2.49,10.19,35.81,3.56,102.52,2.50,1.20,4.04,5.79,15.19,2.10,1.35,-1.46,16.41,-2.04
"2101","南港",69.27,383.25,189.65,33.85,19.92,9.07,40.24,0.43,848.83,2.12,0.36,7.21,24.64,40.28,19.36,3.53,-4.51,6.55,0.00
"2102","泰豐",49.75,318.01,106.49,98.09,-369.25,1.87,195.18,1.64,222.56,0.06,0.01,-2.86,-6.67,-9.36,-173.96,-1.01,-22.53,-103.79,-1.78
"2103","台橡",49.59,238.61,185.58,113.55,483.58,7.68,47.52,4.65,78.49,3.09,0.92,3.37,4.92,21.59,2.82,1.04,6.90,66.12,0.22
"2104","國際中橡",39.11,232.28,180.48,149.60,-1.93,5.38,67.84,5.70,64.03,0.97,0.32,-3.41,-8.40,-25.05,-16.02,-2.80,-3.99,71.47,-0.82
"2105","正新",38.21,189.03,247.74,170.28,1241.00,7.64,47.77,4.07,89.68,1.50,0.67,6.10,9.10,33.14,8.34,2.47,69.56,189.36,4.14
